Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Revenue_Per_Month,Customer_Value,Service_Count,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Churn_Probability,Risk_Segment,Retention_Recommendation,Potential_Revenue_Saved
3,94.6,279.55,1,87,3019,69.8875,283.79999999999995,4,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1135.1999999999998
16,94.25,1483.25,1,73,2827,87.25,1508.0,4,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.905,High Risk,Offer 15% Discount,1131.0
42,105.2,4400.75,1,89,2317,102.34302325581396,4418.400000000001,6,False,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1262.4
6,82.85,460.25,1,78,4458,65.75,497.1,3,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.945,High Risk,Offer 15% Discount,994.1999999999999
53,103.85,5485.5,1,87,5860,101.58333333333331,5504.049999999999,6,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1246.1999999999998
5,83.6,404.2,1,93,4565,67.36666666666666,418.0,3,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1003.1999999999999
3,91.5,242.95,1,76,5646,60.7375,274.5,4,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,0.95,High Risk,Offer 15% Discount,1098.0
12,80.85,866.45,1,87,4306,66.65,970.2,3,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.945,High Risk,Offer 15% Discount,970.1999999999999
43,49.05,2076.2,1,92,4044,47.18636363636363,2109.15,3,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.925,High Risk,Free Online Security,588.5999999999999
68,105.3,7299.65,1,79,6284,105.79202898550724,7160.4,6,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.835,High Risk,Offer 15% Discount,1263.6
25,88.95,2291.2,1,100,3878,88.12307692307692,2223.75,4,True,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1067.4
27,36.5,1032.0,1,93,4564,36.85714285714285,985.5,1,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.955,High Risk,Free Online Security,438.0
1,70.75,70.75,1,93,3963,35.375,70.75,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.985,High Risk,Welcome Retention Package,849.0
29,94.45,2653.65,1,71,2233,88.455,2739.05,4,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.905,High Risk,Offer 15% Discount,1133.4
36,97.35,3457.9,1,86,4544,93.45675675675676,3504.6,5,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.975,High Risk,Offer 15% Discount,1168.1999999999998
1,45.3,45.3,1,69,4954,22.65,45.3,2,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0.915,High Risk,Welcome Retention Package,543.5999999999999
2,94.95,178.1,1,87,4493,59.36666666666667,189.9,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,0.975,High Risk,Offer 15% Discount,1139.4
12,44.55,480.6,1,89,4162,36.96923076923077,534.5999999999999,1,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.905,High Risk,Free Online Security,534.5999999999999
1,23.45,23.45,1,90,4517,11.725,23.45,0,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.905,High Risk,Welcome Retention Package,281.4
1,29.7,29.7,1,74,3383,14.85,29.7,1,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.84,High Risk,Welcome Retention Package,356.4
59,101.1,6039.9,1,87,4160,100.665,5964.9,5,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,0.955,High Risk,Offer 15% Discount,1213.1999999999998
3,50.65,151.3,1,76,2876,37.825,151.95,2,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.82,High Risk,Welcome Retention Package,607.8
1,55.4,55.4,1,70,2294,27.7,55.4,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,0.825,High Risk,Welcome Retention Package,664.8
1,90.6,90.6,1,93,2905,45.3,90.6,4,False,True,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1087.1999999999998
2,86.85,156.35,1,78,5204,52.11666666666667,173.7,3,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,0.965,High Risk,Offer 15% Discount,1042.1999999999998
29,99.05,2952.85,1,82,3179,98.42833333333331,2872.45,5,False,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,0.95,High Risk,Offer 15% Discount,1188.6
52,111.25,5916.45,1,90,4861,111.6311320754717,5785.0,7,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False,0.955,High Risk,Offer 15% Discount,1335.0
19,95.9,1777.9,1,68,2851,88.89500000000001,1822.1,4,True,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,0.8,High Risk,Offer 15% Discount,1150.8000000000002
52,104.2,5568.35,1,68,5648,105.06320754716982,5418.400000000001,6,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.82,High Risk,Offer 15% Discount,1250.4
25,99.5,2369.05,1,90,5932,91.1173076923077,2487.5,5,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1194.0
9,71.0,672.55,1,81,2236,67.255,639.0,1,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.955,High Risk,Welcome Retention Package,852.0
16,93.2,1573.7,1,75,5497,92.57058823529412,1491.2,4,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,True,False,False,0.81,High Risk,Offer 15% Discount,1118.4
5,19.35,126.05,1,97,3864,21.008333333333333,96.75,1,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.905,High Risk,Welcome Retention Package,232.20000000000002
3,19.85,64.55,1,93,2158,16.1375,59.55,1,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0.83,High Risk,Welcome Retention Package,238.20000000000002
31,104.2,3243.45,1,68,5000,101.3578125,3230.2000000000003,6,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,0.82,High Risk,Offer 15% Discount,1250.4
1,79.25,79.25,1,83,5533,39.625,79.25,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1.0,High Risk,Welcome Retention Package,951.0
1,44.9,44.9,1,76,2632,22.45,44.9,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.845,High Risk,Welcome Retention Package,538.8
10,70.1,659.65,1,92,2457,59.96818181818182,701.0,1,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.96,High Risk,Welcome Retention Package,841.1999999999999
43,77.85,3365.85,1,100,5107,76.49659090909091,3347.55,3,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0.95,High Risk,Free Online Security,934.1999999999999
4,54.3,195.3,1,87,5834,39.06,217.2,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.965,High Risk,Welcome Retention Package,651.5999999999999
11,95.15,997.65,1,71,4074,83.1375,1046.65,4,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,0.89,High Risk,Offer 15% Discount,1141.8000000000002
47,110.85,5275.8,1,97,3344,109.9125,5209.95,7,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,0.96,High Risk,Offer 15% Discount,1330.1999999999998
1,80.5,80.5,1,85,2734,40.25,80.5,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0.985,High Risk,Offer 15% Discount,966.0
4,72.2,305.55,1,89,5668,61.11,288.8,2,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0.965,High Risk,Welcome Retention Package,866.4000000000001
17,51.5,900.5,1,94,5659,50.02777777777778,875.5,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.915,High Risk,Free Online Security,618.0
42,95.25,3959.35,1,89,2075,92.0779069767442,4000.5,5,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,False,0.915,High Risk,Offer 15% Discount,1143.0
5,85.75,470.95,1,71,3608,78.49166666666666,428.75,3,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,0.975,High Risk,Offer 15% Discount,1029.0
6,98.25,560.6,1,83,3330,80.08571428571429,589.5,5,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.99,High Risk,Offer 15% Discount,1179.0
1,25.7,25.7,1,83,4095,12.85,25.7,0,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.99,High Risk,Welcome Retention Package,308.4
2,46.05,80.35,1,72,4662,26.78333333333333,92.1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9,High Risk,Welcome Retention Package,552.5999999999999
1,76.4,76.4,1,89,2426,38.2,76.4,2,False,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0.985,High Risk,Welcome Retention Package,916.8000000000001
5,100.5,514.0,1,85,5180,85.66666666666667,502.5,5,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0.98,High Risk,Offer 15% Discount,1206.0
1,69.95,69.95,1,79,5066,34.975,69.95,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.965,High Risk,Welcome Retention Package,839.4000000000001
1,93.3,93.3,1,65,2578,46.65,93.3,4,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0.95,High Risk,Offer 15% Discount,1119.6
3,49.15,169.05,1,68,5598,42.2625,147.45,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,0.915,High Risk,Welcome Retention Package,589.8
1,35.05,35.05,1,89,3706,17.525,35.05,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0.97,High Risk,Welcome Retention Package,420.59999999999997
